method,file_name,num_rows,depth,branching_limit,time_limit,status,obj_value,gap,solve_time,regret_train,best_found_train,treatment_acc_train,regret_test,best_found_test,treatment_acc_test,prop_pred,ml,randomization,split
Robust,data_train_enc_r0.11_1,3000,4,100.0,14400,9,3274.073953214943,3.783246691827476,14414.949914932253,565,81.16666666666667,70.63333333333334,316,77.2005772005772,69.33621933621934,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,4,100.0,14400,9,3201.767329674383,6.10793627320222,14412.58978509903,457,84.76666666666667,83.8,235,83.04473304473305,84.34343434343434,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,4,100.0,14400,9,3309.095877525472,5.720290093190227,14413.06091761589,449,85.03333333333333,82.13333333333334,216,84.4155844155844,82.61183261183261,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,4,100.0,14400,9,3175.023419969625,5.575570155235267,14411.869134664536,497,83.43333333333334,81.83333333333334,244,82.3953823953824,81.16883116883116,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_1,3000,4,100.0,14400,9,3195.758347414059,8.483416082546718,14415.478977680206,432,85.6,86.83333333333333,204,85.28138528138528,86.14718614718615,tree,lrrf,r0.11,1
Robust,data_train_enc_r0.11_2,3000,1,100.0,14400,2,3132.9233668794272,0.0,7.456284523010254,1109,63.03333333333333,53.2,522,62.33766233766234,52.38095238095239,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,1,100.0,14400,2,2855.5295729498707,0.0,11.606403350830078,890,70.33333333333334,70.66666666666667,394,71.57287157287158,70.2020202020202,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,1,100.0,14400,2,3083.402279466515,0.0,8.503905057907104,1063,64.56666666666668,61.1,561,59.523809523809526,56.926406926406926,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,1,100.0,14400,2,2722.3837649219377,0.0,9.903910160064695,496,83.46666666666667,84.26666666666667,224,83.83838383838383,84.77633477633478,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,1,100.0,14400,2,2897.2355875557782,0.0,9.38663363456726,624,79.2,80.9,295,78.71572871572872,79.58152958152958,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,2,100.0,14400,2,3179.2682020443667,0.0,268.67090916633606,1102,63.26666666666667,53.5,518,62.62626262626263,52.669552669552665,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,2,100.0,14400,2,2966.413359955636,0.0,369.1908349990845,618,79.4,80.2,279,79.87012987012987,80.73593073593074,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,2,100.0,14400,2,3168.0325258989988,0.0,135.77966117858887,569,81.03333333333333,79.7,296,78.64357864357865,78.21067821067821,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,2,100.0,14400,2,3037.857806392084,0.0,131.96791553497314,452,84.93333333333334,87.26666666666667,206,85.13708513708514,87.66233766233766,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,2,100.0,14400,2,2979.0764850606997,0.0,273.0509207248688,681,77.3,77.10000000000001,300,78.35497835497836,77.56132756132756,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,3,100.0,14400,9,3211.514790764606,5.786283844841473,14407.163347959518,1110,63.0,53.1,527,61.97691197691198,52.02020202020202,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,3,100.0,14400,9,3059.237283377298,9.785347912254789,14406.331725597382,460,84.66666666666667,83.6,184,86.72438672438673,84.84848484848484,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,3,100.0,14400,9,3270.476191543963,6.883249133279243,14406.593444347382,514,82.86666666666666,80.66666666666666,277,80.01443001443002,79.14862914862914,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,3,100.0,14400,9,3120.270959809613,9.290633837830525,14407.235353708267,427,85.76666666666667,88.43333333333334,204,85.28138528138528,88.52813852813853,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,3,100.0,14400,9,3086.4997682895696,9.57682857500406,14407.878419160845,631,78.96666666666667,78.7,280,79.7979797979798,79.22077922077922,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,4,100.0,14400,9,3249.6021621657083,4.590365215131724,14411.22747850418,618,79.4,70.5,277,80.01443001443002,70.92352092352093,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,4,100.0,14400,9,3137.1515421463782,7.1430737718212445,14411.519989728928,381,87.3,86.63333333333333,160,88.45598845598846,86.86868686868688,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,4,100.0,14400,9,3306.536334833668,5.738531323097132,14414.95342683792,429,85.7,84.03333333333333,232,83.26118326118326,82.32323232323232,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,4,100.0,14400,9,3205.727721166516,6.408374268978066,14411.166026830671,400,86.66666666666667,85.39999999999999,178,87.15728715728716,86.65223665223665,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_2,3000,4,100.0,14400,9,3132.5887595643844,7.969815958802691,14413.056229829788,585,80.5,80.76666666666667,262,81.0966810966811,80.8080808080808,tree,lrrf,r0.11,2
Robust,data_train_enc_r0.11_3,3000,1,100.0,14400,2,3147.089791996378,0.0,10.05953884124756,1140,62.0,52.400000000000006,506,63.49206349206349,51.875901875901874,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,1,100.0,14400,2,2939.6314825047857,0.0,10.607927799224854,892,70.26666666666667,69.66666666666667,392,71.71717171717171,72.36652236652236,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,1,100.0,14400,2,3065.30827281761,0.0,5.832059860229492,1099,63.366666666666674,60.1,525,62.121212121212125,59.09090909090909,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,1,100.0,14400,2,2782.964670530117,0.0,10.277671575546265,898,70.06666666666666,68.30000000000001,396,71.42857142857143,71.42857142857143,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,1,100.0,14400,2,2851.073526017589,0.0,9.01389741897583,635,78.83333333333333,80.66666666666666,284,79.50937950937951,80.08658008658008,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,2,100.0,14400,2,3180.525184038906,0.0,289.6773910522461,1132,62.26666666666667,52.73333333333333,509,63.27561327561328,52.23665223665223,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,2,100.0,14400,2,3039.216400949505,0.0,363.31558775901794,715,76.16666666666667,73.76666666666667,373,73.08802308802309,72.87157287157288,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,2,100.0,14400,2,3173.010186650962,0.0,238.72983646392825,584,80.53333333333333,78.8,281,79.72582972582973,80.15873015873017,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,2,100.0,14400,2,3048.5242896992763,0.0,262.37318563461304,543,81.89999999999999,84.06666666666666,253,81.74603174603175,84.12698412698413,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,2,100.0,14400,2,2981.8290115384243,0.0,683.9481682777405,663,77.9,77.56666666666666,318,77.05627705627705,76.55122655122655,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,3,100.0,14400,9,3224.69475674705,5.186222782614979,14407.120116472244,1127,62.43333333333333,52.900000000000006,510,63.20346320346321,52.30880230880231,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,3,100.0,14400,9,3117.4914543163977,9.47830411930049,14406.564160823822,658,78.06666666666666,76.33333333333333,344,75.18037518037518,75.9018759018759,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,3,100.0,14400,9,3273.36665037207,6.906679781997033,14407.311069250109,445,85.16666666666667,82.1,223,83.91053391053391,83.04473304473305,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,3,100.0,14400,9,3267.9677412076417,13.2518331940924,14406.136754274368,483,83.89999999999999,81.03333333333333,215,84.48773448773449,80.66378066378066,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,3,100.0,14400,9,3071.7481503286667,11.21863995289982,14407.043758869171,588,80.4,80.26666666666667,285,79.43722943722943,79.7979797979798,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,4,100.0,14400,9,3268.2051597826357,3.813067211002705,14412.846574544908,1075,64.16666666666667,54.900000000000006,480,65.36796536796537,54.47330447330448,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,4,100.0,14400,9,3191.548780383393,7.320392518411397,14411.612878799438,397,86.76666666666667,85.03333333333333,183,86.7965367965368,85.78643578643579,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,4,100.0,14400,9,3337.5932237441784,4.8894586868214285,14414.98634839058,413,86.23333333333333,84.0,213,84.63203463203463,85.35353535353535,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,4,100.0,14400,9,3368.5550581912066,9.870057373992962,14412.304080486298,441,85.3,82.33333333333334,197,85.78643578643579,81.52958152958153,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_3,3000,4,100.0,14400,9,3171.6641905087963,7.714950586425119,14411.10507774353,486,83.8,84.39999999999999,223,83.91053391053391,85.85858585858585,tree,lrrf,r0.11,3
Robust,data_train_enc_r0.11_4,3000,1,100.0,14400,2,3106.909669138491,0.0,12.021573305130005,1146,61.8,51.8,500,63.924963924963926,53.17460317460318,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,1,100.0,14400,2,2900.2414832589843,0.0,7.484922885894775,889,70.36666666666666,69.96666666666667,395,71.5007215007215,71.71717171717171,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,1,100.0,14400,2,3122.362095796489,0.0,10.08126449584961,1122,62.6,59.16666666666666,502,63.78066378066378,61.11111111111112,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,1,100.0,14400,2,2763.7729631760794,0.0,6.934205055236816,885,70.5,68.83333333333333,409,70.49062049062049,70.27417027417027,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,1,100.0,14400,2,2785.1489972655163,0.0,6.9631781578063965,641,78.63333333333333,80.53333333333333,278,79.94227994227994,80.37518037518038,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,2,100.0,14400,2,3153.130118355981,0.0,286.63744354248047,1124,62.53333333333333,52.66666666666666,494,64.35786435786436,54.18470418470418,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,2,100.0,14400,2,2999.231145606591,0.0,236.55155038833615,604,79.86666666666666,80.0,283,79.58152958152958,79.43722943722943,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,2,100.0,14400,2,3198.0887771882444,0.0,227.68870186805725,561,81.3,78.93333333333334,280,79.7979797979798,77.84992784992785,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,2,100.0,14400,2,3025.783606837565,0.0,302.5188241004944,524,82.53333333333333,84.56666666666666,272,80.37518037518038,83.04473304473305,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,2,100.0,14400,2,3042.2352309187177,0.0,265.03203320503235,691,76.96666666666667,76.8,291,79.004329004329,77.7056277056277,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,3,100.0,14400,9,3212.080393149633,6.449714604660166,14407.35350227356,551,81.63333333333334,72.63333333333334,270,80.51948051948052,72.51082251082252,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,3,100.0,14400,9,3132.1630461397144,8.741412140848208,14405.44014763832,456,84.8,83.39999999999999,213,84.63203463203463,83.62193362193362,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,3,100.0,14400,9,3285.8220799085348,5.288788978185047,14407.353877305984,541,81.96666666666667,78.60000000000001,261,81.16883116883116,78.93217893217893,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,3,100.0,14400,9,3152.689714601684,11.707165607816608,14407.787975788116,428,85.73333333333333,87.43333333333332,211,84.77633477633478,86.2914862914863,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,3,100.0,14400,9,3128.877667347206,9.310222777025388,14406.10541820526,599,80.03333333333333,80.4,253,81.74603174603175,80.3030303030303,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,4,100.0,14400,9,3221.3019944498265,6.149405505529885,14412.928255081177,586,80.46666666666667,70.66666666666667,267,80.73593073593074,70.85137085137086,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,4,100.0,14400,9,3164.653266554311,7.625007861747757,14411.67092370987,423,85.9,84.36666666666667,203,85.35353535353535,84.19913419913419,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,4,100.0,14400,9,3294.114272789832,5.091269796837706,14413.041436433792,475,84.16666666666667,81.06666666666666,230,83.40548340548341,81.31313131313132,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,4,100.0,14400,9,3250.854615101609,8.633602009731893,14413.703598499298,490,83.66666666666667,83.66666666666667,233,83.1890331890332,83.26118326118326,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_4,3000,4,100.0,14400,9,3204.795312957297,6.720798509960941,14413.885224819183,486,83.8,84.5,215,84.48773448773449,83.91053391053391,tree,lrrf,r0.11,4
Robust,data_train_enc_r0.11_5,3000,1,100.0,14400,2,3107.724478951734,0.0,7.116587162017822,1137,62.1,52.03333333333333,509,63.27561327561328,52.669552669552665,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,1,100.0,14400,2,2922.3325936926185,0.0,7.353327751159668,874,70.86666666666666,70.7,410,70.41847041847042,70.12987012987013,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,1,100.0,14400,2,3057.655392927931,0.0,7.608586311340332,1129,62.36666666666667,59.03333333333334,495,64.28571428571429,61.3997113997114,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,1,100.0,14400,2,2721.5548056520674,0.0,8.645609617233276,507,83.1,83.73333333333333,213,84.63203463203463,85.93073593073593,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,1,100.0,14400,2,2818.50624803711,0.0,7.55800461769104,1138,62.06666666666667,61.56666666666667,535,61.3997113997114,61.68831168831169,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,2,100.0,14400,2,3146.987590674119,0.0,285.72705698013306,1130,62.33333333333333,52.6,509,63.27561327561328,52.81385281385281,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,2,100.0,14400,2,3003.1929202401275,0.0,308.6936774253845,750,75.0,73.33333333333333,338,75.6132756132756,73.80952380952381,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,2,100.0,14400,2,3138.374610372999,0.0,269.2513859272003,606,79.80000000000001,78.86666666666666,259,81.31313131313132,80.01443001443002,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,2,100.0,14400,2,3081.3223854163057,0.0,265.5103232860565,528,82.39999999999999,83.83333333333334,227,83.62193362193362,86.2914862914863,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,2,100.0,14400,2,3041.01521988869,0.0,318.1558117866516,658,78.06666666666666,77.10000000000001,324,76.62337662337663,77.05627705627705,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,3,100.0,14400,9,3188.9946277928684,6.338863456236144,14405.377639770508,1095,63.5,53.766666666666666,496,64.21356421356421,54.18470418470418,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,3,100.0,14400,9,3085.3735679711435,9.070879145367105,14405.744431495668,664,77.86666666666666,76.93333333333334,283,79.58152958152958,77.7056277056277,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,3,100.0,14400,9,3226.826908599852,5.1431905220268,14405.724698066711,481,83.96666666666667,81.5,218,84.27128427128427,82.1067821067821,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,3,100.0,14400,9,3253.9910905697934,12.398617569597628,14405.274485588074,448,85.06666666666666,81.43333333333334,193,86.07503607503607,82.90043290043289,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,3,100.0,14400,9,3104.932470840546,8.882332176552458,14405.571115970612,583,80.56666666666666,79.80000000000001,293,78.86002886002886,79.43722943722943,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,4,100.0,14400,9,3235.45974166708,4.8175441452269565,14413.344081401823,555,81.5,73.63333333333333,255,81.6017316017316,74.74747474747475,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,4,100.0,14400,9,3129.10997512035,7.643095777656667,14412.386683702469,529,82.36666666666666,82.23333333333333,218,84.27128427128427,83.11688311688312,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,4,100.0,14400,9,3259.685508741147,5.498979675847807,14413.1669652462,438,85.39999999999999,83.33333333333334,187,86.5079365079365,84.63203463203463,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,4,100.0,14400,9,3355.624090643022,9.619696883346537,14412.463302612305,493,83.56666666666666,84.0,225,83.76623376623377,85.93073593073593,tree,lrrf,r0.11,5
Robust,data_train_enc_r0.11_5,3000,4,100.0,14400,9,3167.178845466513,7.226948030754644,14414.570184469225,513,82.89999999999999,82.6,254,81.67388167388168,83.11688311688312,tree,lrrf,r0.11,5
